order_number,product_key,customer_id,order_date,shipping_date,delivery_due_date,price,sales_amount,sales_quantity
SO66503,235,22446,9/17/2013,9/24/2013,9/29/2013,24,24,1
SO66504,138,24833,9/17/2013,9/24/2013,9/29/2013,1701,1701,1
SO66504,277,24833,9/17/2013,9/24/2013,9/29/2013,54,54,1
SO66505,120,17207,9/17/2013,9/24/2013,9/29/2013,2295,2295,1
SO66505,295,17207,9/17/2013,9/24/2013,9/29/2013,5,5,1
SO66505,104,17207,9/17/2013,9/24/2013,9/29/2013,10,10,1
SO66505,245,17207,9/17/2013,9/24/2013,9/29/2013,35,35,1
SO66506,121,16261,9/17/2013,9/24/2013,9/29/2013,2295,2295,1
SO66506,104,16261,9/17/2013,9/24/2013,9/29/2013,10,10,1
SO66507,121,12468,9/17/2013,9/24/2013,9/29/2013,2295,2295,1
SO66507,259,12468,9/17/2013,9/24/2013,9/29/2013,2,2,1
SO66508,283,21872,9/17/2013,9/24/2013,9/29/2013,30,30,1
SO66508,289,21872,9/17/2013,9/24/2013,9/29/2013,5,5,1
SO66509,283,18265,9/17/2013,9/24/2013,9/29/2013,30,30,1
SO66510,289,25132,9/17/2013,9/24/2013,9/29/2013,5,5,1
SO66511,289,11951,9/17/2013,9/24/2013,9/29/2013,5,5,1
SO66511,259,11951,9/17/2013,9/24/2013,9/29/2013,2,2,1
SO66512,295,23438,9/17/2013,9/24/2013,9/29/2013,5,5,1
SO66512,247,23438,9/17/2013,9/24/2013,9/29/2013,55,55,1
SO66512,292,23438,9/17/2013,9/24/2013,9/29/2013,64,64,1
SO66513,283,17319,9/17/2013,9/24/2013,9/29/2013,30,30,1
SO66514,290,12359,9/17/2013,9/24/2013,9/29/2013,4,4,1
SO66514,259,12359,9/17/2013,9/24/2013,9/29/2013,2,2,1
SO66515,246,15592,9/17/2013,9/24/2013,9/29/2013,35,35,1
SO66516,288,16341,9/17/2013,9/24/2013,9/29/2013,29,29,1
SO66516,259,16341,9/17/2013,9/24/2013,9/29/2013,2,2,1
SO66517,288,13009,9/17/2013,9/24/2013,9/29/2013,29,29,1
SO66517,291,13009,9/17/2013,9/24/2013,9/29/2013,5,5,1
SO66517,246,13009,9/17/2013,9/24/2013,9/29/2013,35,35,1
SO66517,233,13009,9/17/2013,9/24/2013,9/29/2013,24,24,1
SO66518,259,18711,9/17/2013,9/24/2013,9/29/2013,2,2,1
SO66518,168,18711,9/17/2013,9/24/2013,9/29/2013,8,8,1
SO66519,166,18282,9/17/2013,9/24/2013,9/29/2013,9,9,1
SO66520,295,13159,9/17/2013,9/24/2013,9/29/2013,5,5,1
SO66520,105,13159,9/17/2013,9/24/2013,9/29/2013,9,9,1
SO66520,245,13159,9/17/2013,9/24/2013,9/29/2013,35,35,1
SO66521,114,15457,9/17/2013,9/24/2013,9/29/2013,565,565,1
SO66521,245,15457,9/17/2013,9/24/2013,9/29/2013,35,35,1
SO66522,166,12100,9/17/2013,9/24/2013,9/29/2013,9,9,1
SO66523,259,11208,9/17/2013,9/24/2013,9/29/2013,2,2,1
SO66524,291,28356,9/17/2013,9/24/2013,9/29/2013,5,5,1
SO66524,247,28356,9/17/2013,9/24/2013,9/29/2013,55,55,1
SO66525,288,13231,9/17/2013,9/24/2013,9/29/2013,29,29,1
SO66525,291,13231,9/17/2013,9/24/2013,9/29/2013,5,5,1
SO66525,246,13231,9/17/2013,9/24/2013,9/29/2013,35,35,1
SO66525,166,13231,9/17/2013,9/24/2013,9/29/2013,9,9,1
SO66525,250,13231,9/17/2013,9/24/2013,9/29/2013,50,50,1
SO66526,104,16717,9/17/2013,9/24/2013,9/29/2013,10,10,1
SO66526,295,16717,9/17/2013,9/24/2013,9/29/2013,5,5,1
SO66526,245,16717,9/17/2013,9/24/2013,9/29/2013,35,35,1
SO66526,235,16717,9/17/2013,9/24/2013,9/29/2013,24,24,1
SO66527,166,18787,9/17/2013,9/24/2013,9/29/2013,9,9,1
SO66527,272,18787,9/17/2013,9/24/2013,9/29/2013,70,70,1
SO66528,274,19996,9/17/2013,9/24/2013,9/29/2013,70,70,1
SO66529,295,17383,9/17/2013,9/24/2013,9/29/2013,5,5,1
SO66529,259,17383,9/17/2013,9/24/2013,9/29/2013,2,2,1
SO66530,295,16737,9/17/2013,9/24/2013,9/29/2013,5,5,1
SO66531,174,14462,9/17/2013,9/24/2013,9/29/2013,22,22,1
SO66532,289,15053,9/17/2013,9/24/2013,9/29/2013,5,5,1
SO66532,282,15053,9/17/2013,9/24/2013,9/29/2013,25,25,1
SO66532,292,15053,9/17/2013,9/24/2013,9/29/2013,64,64,1
SO66533,283,12752,9/17/2013,9/24/2013,9/29/2013,30,30,1
SO66533,259,12752,9/17/2013,9/24/2013,9/29/2013,2,2,1
SO66534,285,25144,9/17/2013,9/24/2013,9/29/2013,21,21,1
SO66534,290,25144,9/17/2013,9/24/2013,9/29/2013,4,4,1
SO66535,295,24073,9/17/2013,9/24/2013,9/29/2013,5,5,1
SO66535,292,24073,9/17/2013,9/24/2013,9/29/2013,64,64,1
SO66536,285,28473,9/17/2013,9/24/2013,9/29/2013,21,21,1
SO66537,290,24180,9/17/2013,9/24/2013,9/29/2013,4,4,1
SO66537,245,24180,9/17/2013,9/24/2013,9/29/2013,35,35,1
SO66538,288,12311,9/17/2013,9/24/2013,9/29/2013,29,29,1
SO66538,291,12311,9/17/2013,9/24/2013,9/29/2013,5,5,1
SO66538,105,12311,9/17/2013,9/24/2013,9/29/2013,9,9,1
SO66538,295,12311,9/17/2013,9/24/2013,9/29/2013,5,5,1
SO66538,234,12311,9/17/2013,9/24/2013,9/29/2013,24,24,1
SO66539,288,24722,9/17/2013,9/24/2013,9/29/2013,29,29,1
SO66539,291,24722,9/17/2013,9/24/2013,9/29/2013,5,5,1
SO66540,174,12946,9/17/2013,9/24/2013,9/29/2013,22,22,1
SO66540,244,12946,9/17/2013,9/24/2013,9/29/2013,35,35,1
SO66540,234,12946,9/17/2013,9/24/2013,9/29/2013,24,24,1
SO66541,139,20641,9/17/2013,9/24/2013,9/29/2013,2443,2443,1
SO66541,105,20641,9/17/2013,9/24/2013,9/29/2013,9,9,1
SO66541,295,20641,9/17/2013,9/24/2013,9/29/2013,5,5,1
SO66542,119,14875,9/17/2013,9/24/2013,9/29/2013,769,769,1
SO66542,272,14875,9/17/2013,9/24/2013,9/29/2013,70,70,1
SO66543,121,13217,9/17/2013,9/24/2013,9/29/2013,2295,2295,1
SO66543,174,13217,9/17/2013,9/24/2013,9/29/2013,22,22,1
SO66543,246,13217,9/17/2013,9/24/2013,9/29/2013,35,35,1
SO66544,125,12780,9/17/2013,9/24/2013,9/29/2013,2320,2320,1
SO66544,284,12780,9/17/2013,9/24/2013,9/29/2013,35,35,1
SO66544,289,12780,9/17/2013,9/24/2013,9/29/2013,5,5,1
SO66544,259,12780,9/17/2013,9/24/2013,9/29/2013,2,2,1
SO66545,165,16589,9/17/2013,9/24/2013,9/29/2013,2384,2384,1
SO66545,244,16589,9/17/2013,9/24/2013,9/29/2013,35,35,1
SO66546,129,29186,9/17/2013,9/24/2013,9/29/2013,540,540,1
SO66546,292,29186,9/17/2013,9/24/2013,9/29/2013,64,64,1
SO66547,123,12991,9/17/2013,9/24/2013,9/29/2013,2320,2320,1
SO66547,246,12991,9/17/2013,9/24/2013,9/29/2013,35,35,1
SO66548,141,21559,9/17/2013,9/24/2013,9/29/2013,2443,2443,1
SO66548,105,21559,9/17/2013,9/24/2013,9/29/2013,9,9,1
SO66548,295,21559,9/17/2013,9/24/2013,9/29/2013,5,5,1
SO66549,140,18269,9/17/2013,9/24/2013,9/29/2013,2443,2443,1
SO66549,287,18269,9/17/2013,9/24/2013,9/29/2013,33,33,1
SO66549,290,18269,9/17/2013,9/24/2013,9/29/2013,4,4,1
SO66549,247,18269,9/17/2013,9/24/2013,9/29/2013,55,55,1
SO66550,152,29238,9/17/2013,9/24/2013,9/29/2013,742,742,1
SO66550,105,29238,9/17/2013,9/24/2013,9/29/2013,9,9,1
SO66550,292,29238,9/17/2013,9/24/2013,9/29/2013,64,64,1
SO66550,295,29238,9/17/2013,9/24/2013,9/29/2013,5,5,1
SO66551,159,24783,9/17/2013,9/24/2013,9/29/2013,2384,2384,1
SO66551,291,24783,9/17/2013,9/24/2013,9/29/2013,5,5,1
SO66551,288,24783,9/17/2013,9/24/2013,9/29/2013,29,29,1
SO66551,259,24783,9/17/2013,9/24/2013,9/29/2013,2,2,1
SO66552,155,25964,9/17/2013,9/24/2013,9/29/2013,1215,1215,1
SO66552,246,25964,9/17/2013,9/24/2013,9/29/2013,35,35,1
SO66553,158,24791,9/17/2013,9/24/2013,9/29/2013,2384,2384,1
SO66553,245,24791,9/17/2013,9/24/2013,9/29/2013,35,35,1
SO66554,129,23160,9/17/2013,9/24/2013,9/29/2013,540,540,1
SO66554,295,23160,9/17/2013,9/24/2013,9/29/2013,5,5,1
SO66554,105,23160,9/17/2013,9/24/2013,9/29/2013,9,9,1
SO66554,260,23160,9/17/2013,9/24/2013,9/29/2013,120,120,1
SO66555,127,23163,9/17/2013,9/24/2013,9/29/2013,540,540,1
SO66555,290,23163,9/17/2013,9/24/2013,9/29/2013,4,4,1
SO66555,285,23163,9/17/2013,9/24/2013,9/29/2013,21,21,1
SO66555,245,23163,9/17/2013,9/24/2013,9/29/2013,35,35,1
SO66556,127,18904,9/17/2013,9/24/2013,9/29/2013,540,540,1
SO66556,295,18904,9/17/2013,9/24/2013,9/29/2013,5,5,1
SO66556,105,18904,9/17/2013,9/24/2013,9/29/2013,9,9,1
SO66556,275,18904,9/17/2013,9/24/2013,9/29/2013,54,54,1
SO66557,128,26683,9/17/2013,9/24/2013,9/29/2013,540,540,1
SO66557,285,26683,9/17/2013,9/24/2013,9/29/2013,21,21,1
SO66557,259,26683,9/17/2013,9/24/2013,9/29/2013,2,2,1
SO66557,168,26683,9/17/2013,9/24/2013,9/29/2013,8,8,1
SO66558,132,21156,9/17/2013,9/24/2013,9/29/2013,1120,1120,1
SO66558,286,21156,9/17/2013,9/24/2013,9/29/2013,25,25,1
SO66558,290,21156,9/17/2013,9/24/2013,9/29/2013,4,4,1
SO66559,132,21235,9/17/2013,9/24/2013,9/29/2013,1120,1120,1
SO66559,105,21235,9/17/2013,9/24/2013,9/29/2013,9,9,1
SO66559,295,21235,9/17/2013,9/24/2013,9/29/2013,5,5,1
SO66560,131,21246,9/17/2013,9/24/2013,9/29/2013,1120,1120,1
SO66560,251,21246,9/17/2013,9/24/2013,9/29/2013,50,50,1
SO66560,234,21246,9/17/2013,9/24/2013,9/29/2013,24,24,1
SO66561,137,18052,9/17/2013,9/24/2013,9/29/2013,1701,1701,1
SO66561,244,18052,9/17/2013,9/24/2013,9/29/2013,35,35,1
SO66562,137,17868,9/17/2013,9/24/2013,9/29/2013,1701,1701,1
SO66562,244,17868,9/17/2013,9/24/2013,9/29/2013,35,35,1
SO66563,128,27802,9/17/2013,9/24/2013,9/29/2013,540,540,1
SO66563,285,27802,9/17/2013,9/24/2013,9/29/2013,21,21,1
SO66564,128,12398,9/17/2013,9/24/2013,9/29/2013,540,540,1
SO66564,285,12398,9/17/2013,9/24/2013,9/29/2013,21,21,1
SO66564,290,12398,9/17/2013,9/24/2013,9/29/2013,4,4,1
SO66564,244,12398,9/17/2013,9/24/2013,9/29/2013,35,35,1
SO66565,158,12355,9/17/2013,9/24/2013,9/29/2013,2384,2384,1
SO66565,288,12355,9/17/2013,9/24/2013,9/29/2013,29,29,1
SO66565,291,12355,9/17/2013,9/24/2013,9/29/2013,5,5,1
SO66566,160,12680,9/17/2013,9/24/2013,9/29/2013,2384,2384,1
SO66566,105,12680,9/17/2013,9/24/2013,9/29/2013,9,9,1
SO66566,295,12680,9/17/2013,9/24/2013,9/29/2013,5,5,1
SO66566,277,12680,9/17/2013,9/24/2013,9/29/2013,54,54,1
SO66566,166,12680,9/17/2013,9/24/2013,9/29/2013,9,9,1
SO66567,136,22451,9/18/2013,9/25/2013,9/30/2013,1701,1701,1
SO66567,166,22451,9/18/2013,9/25/2013,9/30/2013,9,9,1
SO66568,135,22422,9/18/2013,9/25/2013,9/30/2013,1701,1701,1
SO66568,246,22422,9/18/2013,9/25/2013,9/30/2013,35,35,1
SO66569,286,14320,9/18/2013,9/25/2013,9/30/2013,25,25,1
SO66569,290,14320,9/18/2013,9/25/2013,9/30/2013,4,4,1
SO66569,260,14320,9/18/2013,9/25/2013,9/30/2013,120,120,1
SO66569,277,14320,9/18/2013,9/25/2013,9/30/2013,54,54,1
SO66569,166,14320,9/18/2013,9/25/2013,9/30/2013,9,9,1
SO66570,284,27495,9/18/2013,9/25/2013,9/30/2013,35,35,1
SO66571,289,21881,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66571,284,21881,9/18/2013,9/25/2013,9/30/2013,35,35,1
SO66571,245,21881,9/18/2013,9/25/2013,9/30/2013,35,35,1
SO66571,275,21881,9/18/2013,9/25/2013,9/30/2013,54,54,1
SO66572,295,22960,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66573,290,12361,9/18/2013,9/25/2013,9/30/2013,4,4,1
SO66573,281,12361,9/18/2013,9/25/2013,9/30/2013,159,159,1
SO66574,245,17304,9/18/2013,9/25/2013,9/30/2013,35,35,1
SO66575,290,27464,9/18/2013,9/25/2013,9/30/2013,4,4,1
SO66575,259,27464,9/18/2013,9/25/2013,9/30/2013,2,2,1
SO66576,122,18176,9/18/2013,9/25/2013,9/30/2013,2295,2295,1
SO66576,295,18176,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66576,104,18176,9/18/2013,9/25/2013,9/30/2013,10,10,1
SO66576,246,18176,9/18/2013,9/25/2013,9/30/2013,35,35,1
SO66577,120,13784,9/18/2013,9/25/2013,9/30/2013,2295,2295,1
SO66578,140,20164,9/18/2013,9/25/2013,9/30/2013,2443,2443,1
SO66578,168,20164,9/18/2013,9/25/2013,9/30/2013,8,8,1
SO66579,116,16328,9/18/2013,9/25/2013,9/30/2013,769,769,1
SO66579,250,16328,9/18/2013,9/25/2013,9/30/2013,50,50,1
SO66580,277,11672,9/18/2013,9/25/2013,9/30/2013,54,54,1
SO66581,251,12066,9/18/2013,9/25/2013,9/30/2013,50,50,1
SO66582,285,11841,9/18/2013,9/25/2013,9/30/2013,21,21,1
SO66582,259,11841,9/18/2013,9/25/2013,9/30/2013,2,2,1
SO66583,285,27644,9/18/2013,9/25/2013,9/30/2013,21,21,1
SO66583,259,27644,9/18/2013,9/25/2013,9/30/2013,2,2,1
SO66584,289,11769,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66584,282,11769,9/18/2013,9/25/2013,9/30/2013,25,25,1
SO66584,259,11769,9/18/2013,9/25/2013,9/30/2013,2,2,1
SO66584,260,11769,9/18/2013,9/25/2013,9/30/2013,120,120,1
SO66585,287,24490,9/18/2013,9/25/2013,9/30/2013,33,33,1
SO66585,290,24490,9/18/2013,9/25/2013,9/30/2013,4,4,1
SO66586,290,11711,9/18/2013,9/25/2013,9/30/2013,4,4,1
SO66586,287,11711,9/18/2013,9/25/2013,9/30/2013,33,33,1
SO66586,293,11711,9/18/2013,9/25/2013,9/30/2013,64,64,1
SO66587,287,13988,9/18/2013,9/25/2013,9/30/2013,33,33,1
SO66587,290,13988,9/18/2013,9/25/2013,9/30/2013,4,4,1
SO66588,287,13760,9/18/2013,9/25/2013,9/30/2013,33,33,1
SO66588,290,13760,9/18/2013,9/25/2013,9/30/2013,4,4,1
SO66589,287,24999,9/18/2013,9/25/2013,9/30/2013,33,33,1
SO66590,283,22761,9/18/2013,9/25/2013,9/30/2013,30,30,1
SO66590,289,22761,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66590,245,22761,9/18/2013,9/25/2013,9/30/2013,35,35,1
SO66591,104,20534,9/18/2013,9/25/2013,9/30/2013,10,10,1
SO66591,166,20534,9/18/2013,9/25/2013,9/30/2013,9,9,1
SO66591,295,20534,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66592,104,23248,9/18/2013,9/25/2013,9/30/2013,10,10,1
SO66592,295,23248,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66592,245,23248,9/18/2013,9/25/2013,9/30/2013,35,35,1
SO66593,104,21467,9/18/2013,9/25/2013,9/30/2013,10,10,1
SO66593,295,21467,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66593,166,21467,9/18/2013,9/25/2013,9/30/2013,9,9,1
SO66594,104,22347,9/18/2013,9/25/2013,9/30/2013,10,10,1
SO66594,295,22347,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66594,245,22347,9/18/2013,9/25/2013,9/30/2013,35,35,1
SO66595,295,13751,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66595,278,13751,9/18/2013,9/25/2013,9/30/2013,54,54,1
SO66596,295,17266,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66596,247,17266,9/18/2013,9/25/2013,9/30/2013,55,55,1
SO66597,295,25070,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66597,292,25070,9/18/2013,9/25/2013,9/30/2013,64,64,1
SO66598,272,18934,9/18/2013,9/25/2013,9/30/2013,70,70,1
SO66598,275,18934,9/18/2013,9/25/2013,9/30/2013,54,54,1
SO66599,295,16647,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66599,251,16647,9/18/2013,9/25/2013,9/30/2013,50,50,1
SO66600,289,15975,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66600,259,15975,9/18/2013,9/25/2013,9/30/2013,2,2,1
SO66600,281,15975,9/18/2013,9/25/2013,9/30/2013,159,159,1
SO66601,289,17674,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66601,246,17674,9/18/2013,9/25/2013,9/30/2013,35,35,1
SO66602,289,15740,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66602,246,15740,9/18/2013,9/25/2013,9/30/2013,35,35,1
SO66603,174,14350,9/18/2013,9/25/2013,9/30/2013,22,22,1
SO66603,104,14350,9/18/2013,9/25/2013,9/30/2013,10,10,1
SO66603,295,14350,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66603,245,14350,9/18/2013,9/25/2013,9/30/2013,35,35,1
SO66604,274,15096,9/18/2013,9/25/2013,9/30/2013,70,70,1
SO66605,283,17930,9/18/2013,9/25/2013,9/30/2013,30,30,1
SO66605,289,17930,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66605,244,17930,9/18/2013,9/25/2013,9/30/2013,35,35,1
SO66606,289,21028,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66606,283,21028,9/18/2013,9/25/2013,9/30/2013,30,30,1
SO66606,259,21028,9/18/2013,9/25/2013,9/30/2013,2,2,1
SO66607,289,21536,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66607,283,21536,9/18/2013,9/25/2013,9/30/2013,30,30,1
SO66607,245,21536,9/18/2013,9/25/2013,9/30/2013,35,35,1
SO66607,166,21536,9/18/2013,9/25/2013,9/30/2013,9,9,1
SO66608,290,24074,9/18/2013,9/25/2013,9/30/2013,4,4,1
SO66608,246,24074,9/18/2013,9/25/2013,9/30/2013,35,35,1
SO66609,288,23929,9/18/2013,9/25/2013,9/30/2013,29,29,1
SO66609,291,23929,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66609,248,23929,9/18/2013,9/25/2013,9/30/2013,50,50,1
SO66610,291,15610,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66610,246,15610,9/18/2013,9/25/2013,9/30/2013,35,35,1
SO66611,284,11670,9/18/2013,9/25/2013,9/30/2013,35,35,1
SO66611,259,11670,9/18/2013,9/25/2013,9/30/2013,2,2,1
SO66612,104,14172,9/18/2013,9/25/2013,9/30/2013,10,10,1
SO66612,295,14172,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66612,234,14172,9/18/2013,9/25/2013,9/30/2013,24,24,1
SO66613,166,12535,9/18/2013,9/25/2013,9/30/2013,9,9,1
SO66614,174,15543,9/18/2013,9/25/2013,9/30/2013,22,22,1
SO66614,250,15543,9/18/2013,9/25/2013,9/30/2013,50,50,1
SO66615,111,13716,9/18/2013,9/25/2013,9/30/2013,565,565,1
SO66615,104,13716,9/18/2013,9/25/2013,9/30/2013,10,10,1
SO66615,295,13716,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66615,247,13716,9/18/2013,9/25/2013,9/30/2013,55,55,1
SO66616,110,16068,9/18/2013,9/25/2013,9/30/2013,540,540,1
SO66616,104,16068,9/18/2013,9/25/2013,9/30/2013,10,10,1
SO66616,166,16068,9/18/2013,9/25/2013,9/30/2013,9,9,1
SO66616,295,16068,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66617,151,28686,9/18/2013,9/25/2013,9/30/2013,742,742,1
SO66617,295,28686,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66617,105,28686,9/18/2013,9/25/2013,9/30/2013,9,9,1
SO66617,244,28686,9/18/2013,9/25/2013,9/30/2013,35,35,1
SO66617,166,28686,9/18/2013,9/25/2013,9/30/2013,9,9,1
SO66618,125,15130,9/18/2013,9/25/2013,9/30/2013,2320,2320,1
SO66618,104,15130,9/18/2013,9/25/2013,9/30/2013,10,10,1
SO66618,295,15130,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66618,246,15130,9/18/2013,9/25/2013,9/30/2013,35,35,1
SO66618,275,15130,9/18/2013,9/25/2013,9/30/2013,54,54,1
SO66619,129,24171,9/18/2013,9/25/2013,9/30/2013,540,540,1
SO66619,295,24171,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66619,105,24171,9/18/2013,9/25/2013,9/30/2013,9,9,1
SO66619,166,24171,9/18/2013,9/25/2013,9/30/2013,9,9,1
SO66620,126,27690,9/18/2013,9/25/2013,9/30/2013,540,540,1
SO66620,244,27690,9/18/2013,9/25/2013,9/30/2013,35,35,1
SO66621,141,21225,9/18/2013,9/25/2013,9/30/2013,2443,2443,1
SO66621,105,21225,9/18/2013,9/25/2013,9/30/2013,9,9,1
SO66621,295,21225,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66621,245,21225,9/18/2013,9/25/2013,9/30/2013,35,35,1
SO66621,251,21225,9/18/2013,9/25/2013,9/30/2013,50,50,1
SO66621,166,21225,9/18/2013,9/25/2013,9/30/2013,9,9,1
SO66622,147,26632,9/18/2013,9/25/2013,9/30/2013,742,742,1
SO66622,244,26632,9/18/2013,9/25/2013,9/30/2013,35,35,1
SO66623,160,26603,9/18/2013,9/25/2013,9/30/2013,2384,2384,1
SO66623,275,26603,9/18/2013,9/25/2013,9/30/2013,54,54,1
SO66624,159,14118,9/18/2013,9/25/2013,9/30/2013,2384,2384,1
SO66624,246,14118,9/18/2013,9/25/2013,9/30/2013,35,35,1
SO66625,158,24785,9/18/2013,9/25/2013,9/30/2013,2384,2384,1
SO66625,105,24785,9/18/2013,9/25/2013,9/30/2013,9,9,1
SO66625,295,24785,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66625,168,24785,9/18/2013,9/25/2013,9/30/2013,8,8,1
SO66626,157,25917,9/18/2013,9/25/2013,9/30/2013,1215,1215,1
SO66626,246,25917,9/18/2013,9/25/2013,9/30/2013,35,35,1
SO66626,251,25917,9/18/2013,9/25/2013,9/30/2013,50,50,1
SO66627,156,23842,9/18/2013,9/25/2013,9/30/2013,1215,1215,1
SO66627,244,23842,9/18/2013,9/25/2013,9/30/2013,35,35,1
SO66628,127,23398,9/18/2013,9/25/2013,9/30/2013,540,540,1
SO66628,105,23398,9/18/2013,9/25/2013,9/30/2013,9,9,1
SO66628,295,23398,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66629,126,23187,9/18/2013,9/25/2013,9/30/2013,540,540,1
SO66629,246,23187,9/18/2013,9/25/2013,9/30/2013,35,35,1
SO66630,126,19203,9/18/2013,9/25/2013,9/30/2013,540,540,1
SO66631,132,20787,9/18/2013,9/25/2013,9/30/2013,1120,1120,1
SO66631,295,20787,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66631,105,20787,9/18/2013,9/25/2013,9/30/2013,9,9,1
SO66632,135,17373,9/18/2013,9/25/2013,9/30/2013,1701,1701,1
SO66632,244,17373,9/18/2013,9/25/2013,9/30/2013,35,35,1
SO66633,131,20877,9/18/2013,9/25/2013,9/30/2013,1120,1120,1
SO66634,294,24060,9/18/2013,9/25/2013,9/30/2013,64,64,1
SO66634,129,24060,9/18/2013,9/25/2013,9/30/2013,540,540,1
SO66635,127,22641,9/18/2013,9/25/2013,9/30/2013,540,540,1
SO66635,105,22641,9/18/2013,9/25/2013,9/30/2013,9,9,1
SO66635,295,22641,9/18/2013,9/25/2013,9/30/2013,5,5,1
SO66635,246,22641,9/18/2013,9/25/2013,9/30/2013,35,35,1
SO66636,127,26959,9/18/2013,9/25/2013,9/30/2013,540,540,1
SO66636,285,26959,9/18/2013,9/25/2013,9/30/2013,21,21,1
SO66636,259,26959,9/18/2013,9/25/2013,9/30/2013,2,2,1
SO66637,164,12346,9/18/2013,9/25/2013,9/30/2013,2384,2384,1
SO66637,278,12346,9/18/2013,9/25/2013,9/30/2013,54,54,1
SO66638,158,12681,9/18/2013,9/25/2013,9/30/2013,2384,2384,1
SO66638,166,12681,9/18/2013,9/25/2013,9/30/2013,9,9,1
SO66639,137,17946,9/19/2013,9/26/2013,10/1/2013,1701,1701,1
SO66640,121,18126,9/19/2013,9/26/2013,10/1/2013,2295,2295,1
SO66640,104,18126,9/19/2013,9/26/2013,10/1/2013,10,10,1
SO66640,295,18126,9/19/2013,9/26/2013,10/1/2013,5,5,1
SO66640,244,18126,9/19/2013,9/26/2013,10/1/2013,35,35,1
SO66641,120,16263,9/19/2013,9/26/2013,10/1/2013,2295,2295,1
SO66641,174,16263,9/19/2013,9/26/2013,10/1/2013,22,22,1
SO66641,104,16263,9/19/2013,9/26/2013,10/1/2013,10,10,1
SO66641,246,16263,9/19/2013,9/26/2013,10/1/2013,35,35,1
SO66641,276,16263,9/19/2013,9/26/2013,10/1/2013,54,54,1
SO66642,290,11138,9/19/2013,9/26/2013,10/1/2013,4,4,1
SO66642,245,11138,9/19/2013,9/26/2013,10/1/2013,35,35,1
SO66643,282,13047,9/19/2013,9/26/2013,10/1/2013,25,25,1
SO66643,289,13047,9/19/2013,9/26/2013,10/1/2013,5,5,1
SO66644,286,15233,9/19/2013,9/26/2013,10/1/2013,25,25,1
SO66645,289,16665,9/19/2013,9/26/2013,10/1/2013,5,5,1
SO66645,283,16665,9/19/2013,9/26/2013,10/1/2013,30,30,1
SO66645,168,16665,9/19/2013,9/26/2013,10/1/2013,8,8,1
SO66646,285,19581,9/19/2013,9/26/2013,10/1/2013,21,21,1
SO66647,284,21174,9/19/2013,9/26/2013,10/1/2013,35,35,1
SO66647,289,21174,9/19/2013,9/26/2013,10/1/2013,5,5,1
SO66647,259,21174,9/19/2013,9/26/2013,10/1/2013,2,2,1
SO66648,272,27361,9/19/2013,9/26/2013,10/1/2013,70,70,1
SO66649,104,15598,9/19/2013,9/26/2013,10/1/2013,10,10,1
SO66649,295,15598,9/19/2013,9/26/2013,10/1/2013,5,5,1
SO66649,245,15598,9/19/2013,9/26/2013,10/1/2013,35,35,1
SO66650,166,17330,9/19/2013,9/26/2013,10/1/2013,9,9,1
SO66651,117,14541,9/19/2013,9/26/2013,10/1/2013,769,769,1
SO66651,250,14541,9/19/2013,9/26/2013,10/1/2013,50,50,1
SO66652,116,16329,9/19/2013,9/26/2013,10/1/2013,769,769,1
SO66652,283,16329,9/19/2013,9/26/2013,10/1/2013,30,30,1
SO66652,289,16329,9/19/2013,9/26/2013,10/1/2013,5,5,1
SO66652,174,16329,9/19/2013,9/26/2013,10/1/2013,22,22,1
